,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
210,2020-10-04,London Irish,Bristol,Twickenham Stoop,Karl Dickson,L,Sun,Oct,2019-20,19.4,34.6,33.0,25.0,0.2,1.0,0.8,0.4,2.6,1.4,1.2,0.0,5.2,3.8,0.2,0.0,4.8,3.8,0.2,0.0,3.4,2.6,0.8,0.0,0,1.0,1,13,9
663,2020-10-04,Leicester,Harlequins,Welford Road,Matthew Carley,L,Sun,Oct,2019-20,19.8,40.8,29.2,24.0,0.0,1.0,0.4,0.4,1.6,1.4,2.8,0.2,5.6,4.2,1.0,0.2,3.8,2.2,1.8,0.0,2.8,2.0,2.0,0.0,0,0.0,0,11,5
128,2020-10-04,Saracens,Bath,Allianz Park,Wayne Barnes,D,Sun,Oct,2019-20,28.4,24.2,34.4,22.2,0.8,0.2,1.0,0.0,3.8,2.6,1.4,0.0,3.0,2.0,1.6,0.0,4.0,3.6,2.4,0.0,2.6,2.0,1.6,0.0,0,0.0,1,2,6
815,2020-10-04,Harlequins,Leicester,Welford Road,Matthew Carley,W,Sun,Oct,2019-20,29.2,24.0,19.8,40.8,0.4,0.4,0.0,1.0,3.8,2.2,1.8,0.0,2.8,2.0,2.0,0.0,1.6,1.4,2.8,0.2,5.6,4.2,1.0,0.2,1,0.0,0,5,11
918,2020-10-04,Bristol,London Irish,Twickenham Stoop,Karl Dickson,W,Sun,Oct,2019-20,33.0,25.0,19.4,34.6,0.8,0.4,0.2,1.0,4.8,3.8,0.2,0.0,3.4,2.6,0.8,0.0,2.6,1.4,1.2,0.0,5.2,3.8,0.2,0.0,1,1.0,1,9,13
1635,2020-10-10,Bristol,Wasps,Ricoh Arena,Matthew Carley,L,Sat,Oct,2019-20,38.8,18.4,43.8,17.6,1.0,0.2,0.8,0.2,5.6,4.2,0.4,0.0,2.4,1.8,0.8,0.0,5.6,4.4,2.2,0.0,2.4,1.4,0.8,0.0,0,1.0,1,9,8
129,2020-10-10,Exeter,Bath,Sandy Park,Luke Pearce,W,Sat,Oct,2019-20,19.6,29.8,33.2,20.2,0.4,0.6,0.8,0.0,3.0,2.0,0.2,0.0,4.0,2.8,1.4,0.0,4.0,3.6,2.0,0.0,2.4,1.8,1.4,0.0,1,0.0,1,1,6
366,2020-10-10,Bath,Exeter,Sandy Park,Luke Pearce,L,Sat,Oct,2019-20,33.2,20.2,19.6,29.8,0.8,0.0,0.4,0.6,4.0,3.6,2.0,0.0,2.4,1.8,1.4,0.0,3.0,2.0,0.2,0.0,4.0,2.8,1.4,0.0,0,0.0,0,6,1
211,2020-10-10,Wasps,Bristol,Ricoh Arena,Matthew Carley,W,Sat,Oct,2019-20,43.8,17.6,38.8,18.4,0.8,0.2,1.0,0.2,5.6,4.4,2.2,0.0,2.4,1.4,0.8,0.0,5.6,4.2,0.4,0.0,2.4,1.8,0.8,0.0,1,1.0,1,8,9
1636,2020-10-24,Exeter,Wasps,Twickenham Stadium,Craig Maxwell-Keys,W,Sat,Oct,2019-20,22.2,27.2,47.6,18.8,0.4,0.4,0.8,0.2,3.4,2.4,0.0,0.0,3.4,2.4,1.8,0.0,6.4,5.2,1.6,0.0,2.8,1.6,0.4,0.0,1,1.0,1,1,8
367,2020-10-24,Wasps,Exeter,Twickenham Stadium,Craig Maxwell-Keys,L,Sat,Oct,2019-20,47.6,18.8,22.2,27.2,0.8,0.2,0.4,0.4,6.4,5.2,1.6,0.0,2.8,1.6,0.4,0.0,3.4,2.4,0.0,0.0,3.4,2.4,1.8,0.0,0,1.0,1,8,1
1205,2020-11-20,Sale,Northampton,AJ Bell Stadium,Ian Tempest,W,Fri,Nov,2020-21,32.0,21.2,16.8,32.2,0.6,0.4,0.4,0.6,4.4,3.0,1.0,0.2,2.4,2.2,1.6,0.0,2.2,1.8,0.6,0.0,4.2,2.4,1.8,0.2,1,1.0,0,5,8
368,2020-11-20,Harlequins,Exeter,Twickenham Stoop,Christophe Ridley,L,Fri,Nov,2020-21,29.6,25.8,19.0,25.4,0.4,0.6,0.2,0.4,3.8,2.4,1.8,0.0,3.0,1.8,2.4,0.0,2.6,1.6,0.8,0.0,3.0,2.2,2.0,0.0,0,1.0,1,6,1
664,2020-11-20,Exeter,Harlequins,Twickenham Stoop,Christophe Ridley,W,Fri,Nov,2020-21,19.0,25.4,29.6,25.8,0.2,0.4,0.4,0.6,2.6,1.6,0.8,0.0,3.0,2.2,2.0,0.0,3.8,2.4,1.8,0.0,3.0,1.8,2.4,0.0,1,1.0,1,1,6
1349,2020-11-20,Northampton,Sale,AJ Bell Stadium,Ian Tempest,L,Fri,Nov,2020-21,16.8,32.2,32.0,21.2,0.4,0.6,0.6,0.4,2.2,1.8,0.6,0.0,4.2,2.4,1.8,0.2,4.4,3.0,1.0,0.2,2.4,2.2,1.6,0.0,0,0.0,1,8,5
919,2020-11-21,Worcester,London Irish,Sixways,Adam Leal,W,Sat,Nov,2020-21,23.0,37.4,18.4,33.8,0.4,1.0,0.2,1.0,3.2,2.4,0.6,0.0,5.6,3.8,0.6,0.0,2.4,1.4,1.2,0.0,5.0,3.4,0.4,0.0,1,1.0,0,9,10
518,2020-11-21,Leicester,Gloucester,Welford Road,Jack Makepeace,W,Sat,Nov,2020-21,19.0,38.0,27.8,29.4,0.2,1.0,0.4,0.4,1.6,1.0,2.8,0.2,5.0,4.0,1.2,0.2,3.8,2.6,1.2,0.0,3.4,3.2,2.0,0.0,1,0.0,0,11,7
1060,2020-11-21,Bath,Newcastle,Recreation Ground,Craig Maxwell-Keys,L,Sat,Nov,2020-21,26.2,21.8,16.4,26.2,0.6,0.0,0.4,0.6,3.2,3.0,1.4,0.0,2.8,2.0,1.0,0.0,2.0,1.4,1.2,0.0,3.6,3.2,0.6,0.0,0,0.0,0,4,13
816,2020-11-21,Gloucester,Leicester,Welford Road,Jack Makepeace,L,Sat,Nov,2020-21,27.8,29.4,19.0,38.0,0.4,0.4,0.2,1.0,3.8,2.6,1.2,0.0,3.4,3.2,2.0,0.0,1.6,1.0,2.8,0.2,5.0,4.0,1.2,0.2,0,0.0,0,7,11
1763,2020-11-21,London Irish,Worcester,Sixways,Adam Leal,L,Sat,Nov,2020-21,18.4,33.8,23.0,37.4,0.2,1.0,0.4,1.0,2.4,1.4,1.2,0.0,5.0,3.4,0.4,0.0,3.2,2.4,0.6,0.0,5.6,3.8,0.6,0.0,0,0.0,1,10,9
130,2020-11-21,Newcastle,Bath,Recreation Ground,Craig Maxwell-Keys,W,Sat,Nov,2020-21,16.4,26.2,26.2,21.8,0.4,0.6,0.6,0.0,2.0,1.4,1.2,0.0,3.6,3.2,0.6,0.0,3.2,3.0,1.4,0.0,2.8,2.0,1.0,0.0,1,0.0,0,13,4
1637,2020-11-22,Bristol,Wasps,Ricoh Arena,Tom Foley,L,Sun,Nov,2020-21,36.4,25.2,39.4,21.2,0.8,0.2,0.6,0.2,5.4,3.8,0.2,0.0,3.2,2.6,1.2,0.0,5.0,4.0,2.0,0.0,2.8,1.6,1.2,0.0,0,0.0,0,3,2
212,2020-11-22,Wasps,Bristol,Ricoh Arena,Tom Foley,W,Sun,Nov,2020-21,39.4,21.2,36.4,25.2,0.6,0.2,0.8,0.2,5.0,4.0,2.0,0.0,2.8,1.6,1.2,0.0,5.4,3.8,0.2,0.0,3.2,2.6,1.2,0.0,1,0.0,0,2,3
1350,2020-11-27,Newcastle,Sale,Kingston Park,Wayne Barnes,W,Fri,Nov,2020-21,17.8,23.4,30.4,24.4,0.4,0.6,0.6,0.4,2.6,1.8,0.4,0.0,3.2,2.8,0.6,0.0,4.0,2.6,1.4,0.2,2.6,2.4,2.2,0.0,1,1.0,1,13,5
1061,2020-11-27,Sale,Newcastle,Kingston Park,Wayne Barnes,L,Fri,Nov,2020-21,30.4,24.4,17.8,23.4,0.6,0.4,0.4,0.6,4.0,2.6,1.4,0.2,2.6,2.4,2.2,0.0,2.6,1.8,0.4,0.0,3.2,2.8,0.6,0.0,0,1.0,1,5,13
213,2020-11-28,Worcester,Bristol,Ashton Gate,Ian Tempest,L,Sat,Nov,2020-21,23.8,27.6,31.0,27.8,0.4,1.0,0.8,0.2,3.2,2.2,1.0,0.0,4.0,2.6,0.8,0.0,4.4,3.0,0.6,0.0,3.4,2.8,1.6,0.0,0,1.0,0,9,3
131,2020-11-28,Exeter,Bath,Sandy Park,Christophe Ridley,W,Sat,Nov,2020-21,22.2,18.0,20.6,22.6,0.4,0.2,0.6,0.0,3.0,2.2,0.8,0.0,2.0,1.6,1.6,0.0,2.4,2.2,1.4,0.0,3.0,2.2,0.8,0.0,1,1.0,0,1,4
1638,2020-11-28,Gloucester,Wasps,Kingsholm,Hamish Smales,W,Sat,Nov,2020-21,21.6,31.0,32.2,18.2,0.2,0.6,0.4,0.2,2.8,2.0,1.2,0.0,3.6,3.2,2.2,0.0,3.6,3.2,2.6,0.0,2.2,1.2,1.6,0.0,1,0.0,1,7,2
519,2020-11-28,Wasps,Gloucester,Kingsholm,Hamish Smales,L,Sat,Nov,2020-21,32.2,18.2,21.6,31.0,0.4,0.2,0.2,0.6,3.6,3.2,2.6,0.0,2.2,1.2,1.6,0.0,2.8,2.0,1.2,0.0,3.6,3.2,2.2,0.0,0,1.0,0,2,7
1206,2020-11-28,Harlequins,Northampton,Franklin's Gardens,Tom Foley,W,Sat,Nov,2020-21,24.8,24.2,18.0,32.6,0.4,0.6,0.4,0.6,3.2,1.8,1.6,0.0,3.2,2.0,1.4,0.0,2.2,1.8,1.0,0.0,4.2,2.6,1.8,0.2,1,0.0,0,6,8
1764,2020-11-28,Bristol,Worcester,Ashton Gate,Ian Tempest,W,Sat,Nov,2020-21,31.0,27.8,23.8,27.6,0.8,0.2,0.4,1.0,4.4,3.0,0.6,0.0,3.4,2.8,1.6,0.0,3.2,2.2,1.0,0.0,4.0,2.6,0.8,0.0,1,0.0,1,3,9
665,2020-11-28,Northampton,Harlequins,Franklin's Gardens,Tom Foley,L,Sat,Nov,2020-21,18.0,32.6,24.8,24.2,0.4,0.6,0.4,0.6,2.2,1.8,1.0,0.0,4.2,2.6,1.8,0.2,3.2,1.8,1.6,0.0,3.2,2.0,1.4,0.0,0,0.0,0,8,6
369,2020-11-28,Bath,Exeter,Sandy Park,Christophe Ridley,L,Sat,Nov,2020-21,20.6,22.6,22.2,18.0,0.6,0.0,0.4,0.2,2.4,2.2,1.4,0.0,3.0,2.2,0.8,0.0,3.0,2.2,0.8,0.0,2.0,1.6,1.6,0.0,0,0.0,1,4,1
817,2020-11-29,London Irish,Leicester,Brentford Community Stadium,Karl Dickson,W,Sun,Nov,2020-21,15.8,28.8,20.4,33.0,0.4,0.8,0.4,0.8,2.2,1.2,0.8,0.0,4.2,2.6,0.6,0.0,1.8,1.2,2.8,0.2,4.6,3.4,0.8,0.0,1,0.0,1,10,11
920,2020-11-29,Leicester,London Irish,Brentford Community Stadium,Karl Dickson,L,Sun,Nov,2020-21,20.4,33.0,15.8,28.8,0.4,0.8,0.4,0.8,1.8,1.2,2.8,0.2,4.6,3.4,0.8,0.0,2.2,1.2,0.8,0.0,4.2,2.6,0.6,0.0,0,1.0,0,11,10
214,2020-12-04,Northampton,Bristol,Ashton Gate,Luke Pearce,L,Fri,Dec,2020-21,20.0,38.0,30.0,18.6,0.4,0.8,0.8,0.0,2.4,2.0,1.2,0.0,4.8,3.2,2.2,0.2,4.2,2.4,1.0,0.0,2.0,1.6,1.8,0.0,0,0.0,1,8,3
1207,2020-12-04,Bristol,Northampton,Ashton Gate,Luke Pearce,W,Fri,Dec,2020-21,30.0,18.6,20.0,38.0,0.8,0.0,0.4,0.8,4.2,2.4,1.0,0.0,2.0,1.6,1.8,0.0,2.4,2.0,1.2,0.0,4.8,3.2,2.2,0.2,1,1.0,0,3,8
1062,2020-12-05,Wasps,Newcastle,Ricoh Arena,Andrew Jackson,L,Sat,Dec,2020-21,30.6,21.6,16.4,20.6,0.4,0.4,0.2,0.8,3.6,3.0,2.2,0.0,2.6,1.6,1.8,0.0,2.4,1.6,0.4,0.0,2.8,2.4,0.6,0.0,0,0.0,1,2,13
818,2020-12-05,Exeter,Leicester,Welford Road,Craig Maxwell-Keys,W,Sat,Dec,2020-21,26.4,14.2,20.8,26.6,0.4,0.2,0.4,0.6,3.6,2.6,0.8,0.0,1.4,1.2,1.6,0.0,1.6,1.0,3.4,0.2,3.2,2.2,1.8,0.0,1,1.0,0,1,11
1639,2020-12-05,Newcastle,Wasps,Ricoh Arena,Andrew Jackson,W,Sat,Dec,2020-21,16.4,20.6,30.6,21.6,0.2,0.8,0.4,0.4,2.4,1.6,0.4,0.0,2.8,2.4,0.6,0.0,3.6,3.0,2.2,0.0,2.6,1.6,1.8,0.0,1,1.0,0,13,2
132,2020-12-05,Worcester,Bath,Sixways,Tom Foley,L,Sat,Dec,2020-21,23.8,26.4,13.8,26.2,0.4,1.0,0.4,0.2,3.4,2.0,0.8,0.0,3.8,2.0,1.0,0.0,1.6,1.4,1.0,0.0,3.6,2.6,0.6,0.0,0,0.0,0,9,4
370,2020-12-05,Leicester,Exeter,Welford Road,Craig Maxwell-Keys,L,Sat,Dec,2020-21,20.8,26.6,26.4,14.2,0.4,0.6,0.4,0.2,1.6,1.0,3.4,0.2,3.2,2.2,1.8,0.0,3.6,2.6,0.8,0.0,1.4,1.2,1.6,0.0,0,0.0,1,11,1
1765,2020-12-05,Bath,Worcester,Sixways,Tom Foley,W,Sat,Dec,2020-21,13.8,26.2,23.8,26.4,0.4,0.2,0.4,1.0,1.6,1.4,1.0,0.0,3.6,2.6,0.6,0.0,3.4,2.0,0.8,0.0,3.8,2.0,1.0,0.0,1,0.0,0,4,9
1351,2020-12-06,London Irish,Sale,Brentford Community Stadium,Christophe Ridley,L,Sun,Dec,2020-21,17.2,23.0,25.0,21.2,0.4,0.6,0.6,0.4,2.0,1.2,1.6,0.0,3.0,2.0,1.2,0.0,3.4,2.0,1.2,0.0,2.4,2.2,1.6,0.0,0,1.0,0,10,5
921,2020-12-06,Sale,London Irish,Brentford Community Stadium,Christophe Ridley,W,Sun,Dec,2020-21,25.0,21.2,17.2,23.0,0.6,0.4,0.4,0.6,3.4,2.0,1.2,0.0,2.4,2.2,1.6,0.0,2.0,1.2,1.6,0.0,3.0,2.0,1.2,0.0,1,0.0,1,5,10
666,2020-12-06,Gloucester,Harlequins,Kingsholm,Ian Tempest,L,Sun,Dec,2020-21,22.4,31.2,27.0,27.0,0.2,0.8,0.4,0.8,2.8,1.8,1.6,0.0,4.0,3.2,1.6,0.0,3.2,2.2,2.2,0.0,3.6,2.4,1.4,0.0,0,1.0,1,7,6
520,2020-12-06,Harlequins,Gloucester,Kingsholm,Ian Tempest,W,Sun,Dec,2020-21,27.0,27.0,22.4,31.2,0.4,0.8,0.2,0.8,3.2,2.2,2.2,0.0,3.6,2.4,1.4,0.0,2.8,1.8,1.6,0.0,4.0,3.2,1.6,0.0,1,1.0,1,6,7
1766,2020-12-26,Northampton,Worcester,Franklin's Gardens,Christophe Ridley,W,Sat,Dec,2020-21,21.4,32.2,24.2,25.0,0.6,0.6,0.4,1.0,2.6,2.2,1.2,0.0,3.8,2.2,2.6,0.2,3.4,2.2,0.8,0.0,3.6,1.8,1.0,0.0,1,0.0,0,8,9
1208,2020-12-26,Worcester,Northampton,Franklin's Gardens,Christophe Ridley,L,Sat,Dec,2020-21,24.2,25.0,21.4,32.2,0.4,1.0,0.6,0.6,3.4,2.2,0.8,0.0,3.6,1.8,1.0,0.0,2.6,2.2,1.2,0.0,3.8,2.2,2.6,0.2,0,0.0,0,9,8
215,2020-12-26,Harlequins,Bristol,Twickenham Stoop,Matthew Carley,L,Sat,Dec,2020-21,28.2,28.8,25.6,21.4,0.6,0.8,0.6,0.2,3.4,2.6,1.8,0.2,3.8,2.8,1.4,0.0,3.4,1.8,1.4,0.0,2.4,2.0,1.8,0.0,0,1.0,1,6,3
667,2020-12-26,Bristol,Harlequins,Twickenham Stoop,Matthew Carley,W,Sat,Dec,2020-21,25.6,21.4,28.2,28.8,0.6,0.2,0.6,0.8,3.4,1.8,1.4,0.0,2.4,2.0,1.8,0.0,3.4,2.6,1.8,0.2,3.8,2.8,1.4,0.0,1,1.0,1,3,6
521,2020-12-26,Exeter,Gloucester,Sandy Park,Tom Foley,W,Sat,Dec,2020-21,32.4,7.6,22.8,31.0,0.6,0.0,0.2,0.8,4.4,3.6,0.8,0.0,0.4,0.4,1.6,0.0,2.8,2.0,1.6,0.0,3.8,3.0,1.8,0.2,1,1.0,0,1,7
371,2020-12-26,Gloucester,Exeter,Sandy Park,Tom Foley,L,Sat,Dec,2020-21,22.8,31.0,32.4,7.6,0.2,0.8,0.6,0.0,2.8,2.0,1.6,0.0,3.8,3.0,1.8,0.2,4.4,3.6,0.8,0.0,0.4,0.4,1.6,0.0,0,0.0,1,7,1
1352,2020-12-27,Wasps,Sale,AJ Bell Stadium,Craig Maxwell-Keys,W,Sun,Dec,2020-21,24.8,26.0,24.4,20.4,0.2,0.4,0.6,0.2,3.0,2.2,1.8,0.0,3.0,2.2,2.2,0.0,3.2,1.6,1.6,0.0,2.2,2.0,1.8,0.0,1,0.0,1,2,5
1640,2020-12-27,Sale,Wasps,AJ Bell Stadium,Craig Maxwell-Keys,L,Sun,Dec,2020-21,24.4,20.4,24.8,26.0,0.6,0.2,0.2,0.4,3.2,1.6,1.6,0.0,2.2,2.0,1.8,0.0,3.0,2.2,1.8,0.0,3.0,2.2,2.2,0.0,0,1.0,0,5,2
1063,2021-01-01,Bristol,Newcastle,Ashton Gate,Christophe Ridley,W,Fri,Jan,2020-21,23.8,23.8,18.4,17.8,0.6,0.2,0.2,0.6,3.2,1.6,1.4,0.0,2.4,2.0,2.6,0.0,2.6,1.8,0.6,0.0,2.6,1.8,0.4,0.0,1,1.0,1,3,13
216,2021-01-01,Newcastle,Bristol,Ashton Gate,Christophe Ridley,L,Fri,Jan,2020-21,18.4,17.8,23.8,23.8,0.2,0.6,0.6,0.2,2.6,1.8,0.6,0.0,2.6,1.8,0.4,0.0,3.2,1.6,1.4,0.0,2.4,2.0,2.6,0.0,0,1.0,1,13,3
1641,2021-01-02,Exeter,Wasps,Ricoh Arena,Ian Tempest,L,Sat,Jan,2020-21,31.0,10.4,20.6,25.8,0.8,0.0,0.2,0.6,4.2,3.6,0.8,0.0,0.8,0.8,1.6,0.0,2.4,1.6,1.8,0.0,2.6,2.2,2.8,0.0,0,1.0,1,1,2
372,2021-01-02,Wasps,Exeter,Ricoh Arena,Ian Tempest,W,Sat,Jan,2020-21,20.6,25.8,31.0,10.4,0.2,0.6,0.8,0.0,2.4,1.6,1.8,0.0,2.6,2.2,2.8,0.0,4.2,3.6,0.8,0.0,0.8,0.8,1.6,0.0,1,1.0,1,2,1
1353,2021-01-02,Gloucester,Sale,Kingsholm,Karl Dickson,L,Sat,Jan,2020-21,23.8,31.0,24.6,18.2,0.2,1.0,0.8,0.0,2.8,2.2,1.8,0.0,4.0,3.4,1.2,0.2,3.0,1.6,2.0,0.0,1.8,1.6,2.0,0.0,0,0.0,0,7,5
522,2021-01-02,Sale,Gloucester,Kingsholm,Karl Dickson,W,Sat,Jan,2020-21,24.6,18.2,23.8,31.0,0.8,0.0,0.2,1.0,3.0,1.6,2.0,0.0,1.8,1.6,2.0,0.0,2.8,2.2,1.8,0.0,4.0,3.4,1.2,0.2,1,0.0,0,5,7
133,2021-01-03,Leicester,Bath,Welford Road,Wayne Barnes,W,Sun,Jan,2020-21,17.8,28.8,14.2,25.6,0.4,0.6,0.4,0.2,1.6,1.0,2.6,0.0,3.6,2.8,1.6,0.0,1.8,1.4,0.8,0.0,3.6,2.6,0.4,0.0,1,0.0,1,11,4
819,2021-01-03,Bath,Leicester,Welford Road,Wayne Barnes,L,Sun,Jan,2020-21,14.2,25.6,17.8,28.8,0.4,0.2,0.4,0.6,1.8,1.4,0.8,0.0,3.6,2.6,0.4,0.0,1.6,1.0,2.6,0.0,3.6,2.8,1.6,0.0,0,1.0,0,4,11
134,2021-01-08,Wasps,Bath,Recreation Ground,Matthew Carley,W,Fri,Jan,2020-21,24.8,23.0,17.0,29.4,0.4,0.6,0.6,0.2,3.2,2.0,1.6,0.0,2.6,2.0,2.0,0.0,2.0,1.4,1.4,0.0,3.8,3.0,1.2,0.0,1,1.0,0,2,4
1767,2021-01-08,Sale,Worcester,AJ Bell Stadium,Wayne Barnes,W,Fri,Jan,2020-21,22.2,19.2,18.2,25.8,0.6,0.2,0.2,1.0,2.0,1.6,3.0,0.0,1.8,1.2,2.6,0.0,2.4,1.4,1.0,0.0,3.6,2.0,1.0,0.0,1,1.0,0,5,9
1354,2021-01-08,Worcester,Sale,AJ Bell Stadium,Wayne Barnes,L,Fri,Jan,2020-21,18.2,25.8,22.2,19.2,0.2,1.0,0.6,0.2,2.4,1.4,1.0,0.0,3.6,2.0,1.0,0.0,2.0,1.6,3.0,0.0,1.8,1.2,2.6,0.0,0,0.0,1,9,5
1642,2021-01-08,Bath,Wasps,Recreation Ground,Matthew Carley,L,Fri,Jan,2020-21,17.0,29.4,24.8,23.0,0.6,0.2,0.4,0.6,2.0,1.4,1.4,0.0,3.8,3.0,1.2,0.0,3.2,2.0,1.6,0.0,2.6,2.0,2.0,0.0,0,0.0,1,4,2
373,2021-01-09,Bristol,Exeter,Sandy Park,Karl Dickson,W,Sat,Jan,2020-21,24.8,17.8,28.2,14.6,0.8,0.2,0.8,0.2,3.2,1.8,1.6,0.0,2.0,1.2,1.8,0.0,4.2,3.4,0.0,0.0,1.6,1.2,1.4,0.0,1,1.0,0,3,1
523,2021-01-09,Newcastle,Gloucester,Kingston Park,Craig Maxwell-Keys,W,Sat,Jan,2020-21,18.0,18.0,23.6,29.2,0.2,0.6,0.4,0.8,2.6,1.6,0.6,0.0,2.6,1.6,0.6,0.0,2.8,1.8,2.0,0.0,3.4,2.8,2.0,0.2,1,0.0,0,13,7
217,2021-01-09,Exeter,Bristol,Sandy Park,Karl Dickson,L,Sat,Jan,2020-21,28.2,14.6,24.8,17.8,0.8,0.2,0.8,0.2,4.2,3.4,0.0,0.0,1.6,1.2,1.4,0.0,3.2,1.8,1.6,0.0,2.0,1.2,1.8,0.0,0,0.0,1,1,3
1064,2021-01-09,Gloucester,Newcastle,Kingston Park,Craig Maxwell-Keys,L,Sat,Jan,2020-21,23.6,29.2,18.0,18.0,0.4,0.8,0.2,0.6,2.8,1.8,2.0,0.0,3.4,2.8,2.0,0.2,2.6,1.6,0.6,0.0,2.6,1.6,0.6,0.0,0,0.0,0,7,13
922,2021-01-10,Harlequins,London Irish,Twickenham Stoop,Tom Foley,D,Sun,Jan,2020-21,27.4,27.8,14.8,19.2,0.6,0.8,0.2,0.4,3.0,2.6,2.2,0.2,3.8,2.6,1.2,0.0,1.4,1.2,1.8,0.0,2.2,1.2,1.8,0.0,0,0.0,0,6,10
668,2021-01-10,London Irish,Harlequins,Twickenham Stoop,Tom Foley,D,Sun,Jan,2020-21,14.8,19.2,27.4,27.8,0.2,0.4,0.6,0.8,1.4,1.2,1.8,0.0,2.2,1.2,1.8,0.0,3.0,2.6,2.2,0.2,3.8,2.6,1.2,0.0,0,0.0,0,10,6
820,2021-01-29,Sale,Leicester,Welford Road,Ian Tempest,W,Fri,Jan,2020-21,19.8,17.2,24.4,27.0,0.4,0.4,0.4,0.6,1.6,1.4,3.0,0.0,1.6,0.8,2.4,0.0,2.2,1.6,3.4,0.0,3.0,2.4,2.4,0.0,1,1.0,1,5,11
218,2021-01-29,Bath,Bristol,Ashton Gate,Wayne Barnes,L,Fri,Jan,2020-21,24.6,32.8,24.8,14.6,0.8,0.4,0.6,0.2,2.8,2.0,2.2,0.0,4.2,3.4,1.4,0.0,3.2,1.8,1.6,0.0,1.8,1.0,1.2,0.0,0,0.0,1,4,3
1355,2021-01-29,Leicester,Sale,Welford Road,Ian Tempest,L,Fri,Jan,2020-21,24.4,27.0,19.8,17.2,0.4,0.6,0.4,0.4,2.2,1.6,3.4,0.0,3.0,2.4,2.4,0.0,1.6,1.4,3.0,0.0,1.6,0.8,2.4,0.0,0,1.0,1,11,5
135,2021-01-29,Bristol,Bath,Ashton Gate,Wayne Barnes,W,Fri,Jan,2020-21,24.8,14.6,24.6,32.8,0.6,0.2,0.8,0.4,3.2,1.8,1.6,0.0,1.8,1.0,1.2,0.0,2.8,2.0,2.2,0.0,4.2,3.4,1.4,0.0,1,1.0,0,3,4
524,2021-01-30,Northampton,Gloucester,Kingsholm,Karl Dickson,W,Sat,Jan,2020-21,22.4,28.6,22.6,26.0,0.6,0.6,0.4,0.6,2.8,2.2,1.2,0.0,3.8,2.2,1.6,0.0,2.6,1.8,2.0,0.0,3.2,2.6,1.4,0.2,1,1.0,0,8,7
1209,2021-01-30,Gloucester,Northampton,Kingsholm,Karl Dickson,L,Sat,Jan,2020-21,22.6,26.0,22.4,28.6,0.4,0.6,0.6,0.6,2.6,1.8,2.0,0.0,3.2,2.6,1.4,0.2,2.8,2.2,1.2,0.0,3.8,2.2,1.6,0.0,0,0.0,1,7,8
1768,2021-01-30,Exeter,Worcester,Sixways,Tom Foley,W,Sat,Jan,2020-21,23.0,18.0,12.8,24.4,0.6,0.2,0.2,0.8,3.4,2.8,0.0,0.0,2.0,1.6,1.6,0.0,1.4,0.6,1.4,0.0,3.2,2.0,1.2,0.0,1,0.0,0,1,9
374,2021-01-30,Worcester,Exeter,Sixways,Tom Foley,L,Sat,Jan,2020-21,12.8,24.4,23.0,18.0,0.2,0.8,0.6,0.2,1.4,0.6,1.4,0.0,3.2,2.0,1.2,0.0,3.4,2.8,0.0,0.0,2.0,1.6,1.6,0.0,0,0.0,0,9,1
1065,2021-01-31,London Irish,Newcastle,Brentford Community Stadium,Matthew Carley,W,Sun,Jan,2020-21,15.8,20.8,20.0,16.2,0.4,0.2,0.0,0.6,1.6,1.2,1.8,0.0,2.2,1.4,2.2,0.0,2.8,1.8,0.8,0.0,2.2,1.4,0.8,0.0,1,0.0,1,10,13
669,2021-01-31,Wasps,Harlequins,Ricoh Arena,Luke Pearce,L,Sun,Jan,2020-21,30.6,27.8,26.4,28.0,0.6,0.6,0.4,0.8,4.2,2.8,1.2,0.0,3.0,2.2,2.8,0.0,2.8,2.6,2.2,0.2,4.0,2.8,0.8,0.0,0,1.0,1,2,6
1643,2021-01-31,Harlequins,Wasps,Ricoh Arena,Luke Pearce,W,Sun,Jan,2020-21,26.4,28.0,30.6,27.8,0.4,0.8,0.6,0.6,2.8,2.6,2.2,0.2,4.0,2.8,0.8,0.0,4.2,2.8,1.2,0.0,3.0,2.2,2.8,0.0,1,0.0,1,6,2
